x,y,edge_id,subtype,method,type,ai,info,info_bits,info_cond,cplx,n_xy_ai,info_shifted,info_shifted_bits,ort_inferred,is_causal,sign,partial_correlation,p_y2x,p_x2y,weight
maml3,kdm3a,kdm3a---maml3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937683548176096
ctcf,kdm6a,ctcf---kdm6a,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03935628866164631
cyp21a2,runx1,cyp21a2---runx1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03932123438413093
hsd17b3,akt1s1,akt1s1---hsd17b3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03931965211546018
map3k5,csf1r,csf1r---map3k5,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03931511478971838
dlec1,hsd17b6,dlec1---hsd17b6,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03931437966565099
ackr3,smad7,ackr3---smad7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03931435541336547
mmp27,acvr2a,acvr2a---mmp27,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03930951147918726
fn1,sdc4,fn1---sdc4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03923460600521533
cxcr2,itgav,cxcr2---itgav,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03907053092155621
mmp3,mecom,mecom---mmp3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03905401076487269
tsc2,serpini1,serpini1---tsc2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03901300981858657
cyp2c8,ncstn,cyp2c8---ncstn,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03895893366152769
smad2,mmp16,mmp16---smad2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03895758166598195
maml1,mtor,maml1---mtor,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03895711094204213
zfp36l1,sdc4,sdc4---zfp36l1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03895543788029254
cyp19a1,mmp16,cyp19a1---mmp16,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03894248043076853
casp8,afdn,afdn---casp8,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03892352927831499
myc,stat3,myc---stat3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03892016467881643
arid1a,pms2,arid1a---pms2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03886671690331411
pms2,dab2,dab2---pms2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03872384026992215
ryr2,cyp11a1,cyp11a1---ryr2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03864095515787191
foxp1,smad7,foxp1---smad7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03860729959330111
dlec1,eif4e,dlec1---eif4e,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03859859167225377
smad2,mmp19,mmp19---smad2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038570577930642
mmp13,asxl2,asxl2---mmp13,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03857054175219243
pdgfra,setd2,pdgfra---setd2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385692973914864
fbxw7,nr2f1,fbxw7---nr2f1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385664156144232
sf3b1,fgf1,fgf1---sf3b1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03856569852181835
acvr2a,abcc1,abcc1---acvr2a,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03856565665624867
ncoa2,heyl,heyl---ncoa2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385509078360764
map2k4,st7,map2k4---st7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03855019187066144
jak1,jak2,jak1---jak2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03831605784627001
acvr2a,psen2,acvr2a---psen2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03831247279630467
ctcf,setd2,ctcf---setd2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03831091537956421
mmp24,pdgfra,mmp24---pdgfra,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03818938801195148
st7,arid5b,arid5b---st7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03818451913785825
taf1,setd2,setd2---taf1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03818343094546428
zfp36l1,akt1s1,akt1s1---zfp36l1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03818089487726173
adam10,stk11,adam10---stk11,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03816252339218096
erbb4,pms2,erbb4---pms2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03796115491661034
cxcr1,bmf,bmf---cxcr1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03779595551458925
hsd17b6,mlst8,hsd17b6---mlst8,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03779594770627526
bche,map2k2,bche---map2k2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03779554189476464
birc6,dab2,birc6---dab2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03779474783122794
akr1c2,nr2f1,akr1c2---nr2f1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03779326641739278
mmp14,mmp19,mmp14---mmp19,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03778415822133141
cacna2d3,jak2,cacna2d3---jak2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377293089830486
foxp1,stat3,foxp1---stat3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03771165741872817
adam10,acvr2b,acvr2b---adam10,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03770954741553911
hsd17b14,sf3b1,hsd17b14---sf3b1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03758861070405039
asxl2,runx1,asxl2---runx1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375656634247985
akr1c4,acvr1,acvr1---akr1c4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375348748702482
st7,bmf,bmf---st7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03752622777942616
sdc4,stat3,sdc4---stat3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03750143995145727
nf2,smad7,nf2---smad7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03745987372981663
ncstn,spry2,ncstn---spry2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03742032047916321
pbrm1,mapk4,mapk4---pbrm1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03741563504599465
cyp21a2,mapk14,cyp21a2---mapk14,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03740840613798113
kdr,sox9,kdr---sox9,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374076792299105
taf1,smad1,smad1---taf1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03739841556485857
tnk2,bmf,bmf---tnk2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03738832096073175
pde4dip,bmf,bmf---pde4dip,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03738083202923992
smad1,src,smad1---src,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03714877293530261
utrn,jak1,jak1---utrn,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03702381181086878
birc6,myc,birc6---myc,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03701857950733966
mmp3,csf1r,csf1r---mmp3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369975389090893
jak1,arid1a,arid1a---jak1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03698759337572266
taf1,smarcd1,smarcd1---taf1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03685531986439727
ptprm,acvrl1,acvrl1---ptprm,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03674867757591382
map2k4,col6a3,col6a3---map2k4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03673122119312921
psen2,jag1,jag1---psen2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03670151427118817
apaf1,asxl2,apaf1---asxl2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03668751384930591
fbxw7,setd2,fbxw7---setd2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366344091206674
fbxw7,src,fbxw7---src,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03663057360768906
tsc2,erbb4,erbb4---tsc2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03662720608836345
ctbp2,smad7,ctbp2---smad7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03662426800639373
acvr1,setd2,acvr1---setd2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03662135479945672
mmp3,arid5b,arid5b---mmp3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03661391392524749
maml3,hsd17b6,hsd17b6---maml3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03660362699001229
kmt2d,thsd7a,kmt2d---thsd7a,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03660033701577259
cyp19a1,acvr2b,acvr2b---cyp19a1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03659581071165441
tbl1xr1,eif4e,eif4e---tbl1xr1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03659393638665076
tnk2,kdm6a,kdm6a---tnk2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03656067544172536
utrn,acvr2b,acvr2b---utrn,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03650013043730205
pms2,mtor,mtor---pms2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363701682445523
sik1,col6a3,col6a3---sik1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03633140039490179
utrn,casp8,casp8---utrn,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03633070981001474
ptprm,hey1,hey1---ptprm,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363193199872418
apaf1,st7,apaf1---st7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03625019541006136
syne1,sdc4,sdc4---syne1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03624839433135829
inhba,dll1,dll1---inhba,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03624762013147453
smarcd1,mmp19,mmp19---smarcd1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03623712005872814
smad2,hes2,hes2---smad2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03622147102607975
casp8,asxl2,asxl2---casp8,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03619116865883765
arid5b,jak2,arid5b---jak2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03615518944790619
serpini1,cyp11a1,cyp11a1---serpini1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03599872819088734
syne1,mtor,mtor---syne1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03597267229374967
palb2,acvrl1,acvrl1---palb2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03597168195137357
ptprm,ackr3,ackr3---ptprm,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03596377281684582
herc2,setd2,herc2---setd2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03596146599735217
bche,mmp27,bche---mmp27,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359599731365261
mmp3,pik3r1,mmp3---pik3r1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03586122568962047
mlst8,igf1,igf1---mlst8,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358609552264344
itgav,stat3,itgav---stat3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03586089466028142
ubr5,akt1s1,akt1s1---ubr5,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03586072026455955
mmp13,spen,mmp13---spen,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03585992888184997
hist1h2bc,runx1,hist1h2bc---runx1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03584795219182357
runx1,nfkb1,nfkb1---runx1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03584679670398927
hsd17b4,rps6kb2,hsd17b4---rps6kb2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03583579447050766
ptprm,mecom,mecom---ptprm,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03580028806209245
map2k2,myc,map2k2---myc,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03559307936360056
sf3b1,hsd17b4,hsd17b4---sf3b1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03554025072671152
syne1,tnk2,syne1---tnk2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03549903183973768
foxp1,ctcf,ctcf---foxp1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03547317642362202
arid1b,hist1h2bc,arid1b---hist1h2bc,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03547302057761836
pde4dip,smarcd1,pde4dip---smarcd1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03547283157300018
hes2,col12a1,col12a1---hes2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035470325248804
adam10,pde4dip,adam10---pde4dip,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03546322275983371
eif5a2,nf2,eif5a2---nf2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03546296230105206
stk11,hdac9,hdac9---stk11,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03546034558582711
wwox,mmp3,mmp3---wwox,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03545984355053111
pde4dip,arid2,arid2---pde4dip,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03545929317406759
dph1,pms2,dph1---pms2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03545111103850118
wwox,wfdc2,wfdc2---wwox,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03522398492780887
ncor1,acvrl1,acvrl1---ncor1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03516597212622052
arid5b,pik3r1,arid5b---pik3r1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03508612861984783
tsc2,mapk14,mapk14---tsc2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03508548084860585
syne1,map4,map4---syne1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03508145729527623
ncor1,asxl2,asxl2---ncor1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03508117089192009
map2k2,heyl,heyl---map2k2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03507576666457535
hes1,sdc4,hes1---sdc4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03507498161050115
afdn,mtor,afdn---mtor,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03507413936035686
akap9,myh9,akap9---myh9,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03506524834734037
jak1,pdgfa,jak1---pdgfa,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03506201003811871
afdn,pdgfa,afdn---pdgfa,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03500824739230612
birc6,arid2,arid2---birc6,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03491559213984807
mtor,ackr3,ackr3---mtor,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03478809622386247
apaf1,csf1r,apaf1---csf1r,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03477618350828671
syne1,smarcd1,smarcd1---syne1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03476308483544255
prr16,hsd17b4,hsd17b4---prr16,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03475704642327848
hes2,large1,hes2---large1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03472430761430978
mmp25,inha,inha---mmp25,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03470395509935997
ncor2,ptprm,ncor2---ptprm,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03469759089160984
pbrm1,map3k1,map3k1---pbrm1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03469758816495627
dll1,jag1,dll1---jag1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03469306666776628
maml1,myc,maml1---myc,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03469062410713697
map4,jag1,jag1---map4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03468617636520221
mmp13,mmp3,mmp13---mmp3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03468446977515516
kdr,numbl,kdr---numbl,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03468059800545386
dll1,afdn,afdn---dll1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03467926449437808
kdm6a,stat3,kdm6a---stat3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03467456639406041
tbl1xr1,tnk2,tbl1xr1---tnk2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03467445594040708
syne1,setd2,setd2---syne1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03467345582697501
sik1,map3k5,map3k5---sik1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03467241278466559
mmp3,fgf1,fgf1---mmp3,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03460193147096557
cacna2d3,pik3r1,cacna2d3---pik3r1,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03442527720179811
sox9,shank2,shank2---sox9,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03442101698061517
asxl2,mmp19,asxl2---mmp19,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03439801573741707
st7,dab2,dab2---st7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03438488692177888
arid1a,akr1c4,akr1c4---arid1a,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03434231174979452
fbxw7,smad7,fbxw7---smad7,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03433927994668728
wwox,asxl2,asxl2---wwox,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03431020192678247
vegfb,rps6kb2,rps6kb2---vegfb,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03431020161095688
sdc4,jag1,jag1---sdc4,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03431013200638588
cxcr1,hes2,cxcr1---hes2,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03429729838080586
birc6,kdm6a,birc6---kdm6a,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03428240462982224
dlec1,ncstn,dlec1---ncstn,luma,ARACNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03427581181849337
