x,y,weight,subtype,method,edge_id
pdgfa,heyl,0.029559824724086577,luma,GENIE3,pdgfa---pdgfa
pdgfra,mmp27,0.029526020369665187,luma,GENIE3,pdgfra---pdgfra
myh9,ncor2,0.02952202531047485,luma,GENIE3,myh9---myh9
abcc1,tsc2,0.029513251708968912,luma,GENIE3,abcc1---abcc1
cxcr1,cyp19a1,0.029486321903350536,luma,GENIE3,cxcr1---cxcr1
pdgfa,maml3,0.029469165127296068,luma,GENIE3,pdgfa---pdgfa
myc,pik3r3,0.02941006317252606,luma,GENIE3,myc---myc
itgav,kdm6a,0.029374604577334065,luma,GENIE3,itgav---itgav
fbxw7,kmt2d,0.029189719055089967,luma,GENIE3,fbxw7---fbxw7
asxl2,smarcd1,0.029151136252516252,luma,GENIE3,asxl2---asxl2
myc,akt1s1,0.029101779104890663,luma,GENIE3,myc---myc
nr2f1,mecom,0.029057384383078057,luma,GENIE3,nr2f1---nr2f1
maml1,abcc1,0.028866277930439024,luma,GENIE3,maml1---maml1
map2k4,rps6kb2,0.02883124199025349,luma,GENIE3,map2k4---map2k4
igf1,eif4e,0.02882777151921974,luma,GENIE3,igf1---igf1
col6a3,igf1,0.02879680384431925,luma,GENIE3,col6a3---col6a3
acvr2a,igf1,0.02878218925607072,luma,GENIE3,acvr2a---acvr2a
map3k5,mmp24,0.02875080958035251,luma,GENIE3,map3k5---map3k5
sdc4,hes1,0.028724364644796687,luma,GENIE3,sdc4---sdc4
casp8,nf2,0.028662231937454877,luma,GENIE3,casp8---casp8
casp8,ctbp2,0.02865390683066887,luma,GENIE3,casp8---casp8
sf3b1,nf2,0.028598003006914802,luma,GENIE3,sf3b1---sf3b1
fgf1,hsd17b6,0.02858612805310062,luma,GENIE3,fgf1---fgf1
tnk2,setd2,0.02846793217102017,luma,GENIE3,tnk2---tnk2
kdr,dll4,0.02846648565618401,luma,GENIE3,kdr---kdr
nrip1,vegfb,0.028462344809464468,luma,GENIE3,nrip1---nrip1
heyl,kdr,0.028381856942199357,luma,GENIE3,heyl---heyl
arid5b,map3k1,0.02828284838592777,luma,GENIE3,arid5b---arid5b
mecom,ptprm,0.028205306310304688,luma,GENIE3,mecom---mecom
eif5a2,casp9,0.028167484215101735,luma,GENIE3,eif5a2---eif5a2
pdgfra,arid5b,0.028153333339318184,luma,GENIE3,pdgfra---pdgfra
ncor2,src,0.028142649223735213,luma,GENIE3,ncor2---ncor2
hsd17b7,chd1,0.028126793373070964,luma,GENIE3,hsd17b7---hsd17b7
afdn,map3k5,0.02811269915740797,luma,GENIE3,afdn---afdn
maml1,asxl2,0.028044635890593226,luma,GENIE3,maml1---maml1
map2k2,akt1s1,0.02801396286831806,luma,GENIE3,map2k2---map2k2
acvr2a,kdm3a,0.02800552840447613,luma,GENIE3,acvr2a---acvr2a
afdn,pbrm1,0.027964983126991128,luma,GENIE3,afdn---afdn
adam10,ugt2b15,0.027946985220088268,luma,GENIE3,adam10---adam10
akt1s1,src,0.02792978836107858,luma,GENIE3,akt1s1---akt1s1
jak1,ncor1,0.027851541162506675,luma,GENIE3,jak1---jak1
eif5a2,st7,0.027810333021273812,luma,GENIE3,eif5a2---eif5a2
zfp36l1,syne1,0.027783408384253333,luma,GENIE3,zfp36l1---zfp36l1
acvr1,zfp36l1,0.02778031566826658,luma,GENIE3,acvr1---acvr1
jak1,nrip1,0.027774816089899814,luma,GENIE3,jak1---jak1
smarcd1,mtor,0.027751813497803875,luma,GENIE3,smarcd1---smarcd1
ncor2,smarcd1,0.027729779840196356,luma,GENIE3,ncor2---ncor2
igf1,col6a3,0.02771703838136637,luma,GENIE3,igf1---igf1
itgav,akt1s1,0.02765262180330726,luma,GENIE3,itgav---itgav
itgav,ptprm,0.027541605568205868,luma,GENIE3,itgav---itgav
jak1,map4,0.02752298738698909,luma,GENIE3,jak1---jak1
akr1c4,pik3r3,0.027470928601832957,luma,GENIE3,akr1c4---akr1c4
spry2,mmp3,0.02745942782006257,luma,GENIE3,spry2---spry2
kdm3a,map3k1,0.027458220646896018,luma,GENIE3,kdm3a---kdm3a
smarcd1,ncor2,0.027442314155941432,luma,GENIE3,smarcd1---smarcd1
cdh1,ctcf,0.027409343143847707,luma,GENIE3,cdh1---cdh1
hsd17b6,dlec1,0.027386534471634673,luma,GENIE3,hsd17b6---hsd17b6
acvr2a,acvr1,0.027223992641382918,luma,GENIE3,acvr2a---acvr2a
rbl2,kdm6a,0.027192638654969976,luma,GENIE3,rbl2---rbl2
casp8,ncoa2,0.0271775820136295,luma,GENIE3,casp8---casp8
cyp19a1,hdac9,0.027152003301804617,luma,GENIE3,cyp19a1---cyp19a1
tnk2,dlec1,0.027119828505308276,luma,GENIE3,tnk2---tnk2
spry2,zfp36l1,0.0271092454530608,luma,GENIE3,spry2---spry2
mmp16,hdac9,0.027057865758971154,luma,GENIE3,mmp16---mmp16
jak1,ctcf,0.02704136831048536,luma,GENIE3,jak1---jak1
acvr1,itgav,0.026953377277287614,luma,GENIE3,acvr1---acvr1
csf1r,itgb3,0.026915961131508154,luma,GENIE3,csf1r---csf1r
large1,hsd17b1,0.02690202188713923,luma,GENIE3,large1---large1
map4,casp9,0.02689496450755594,luma,GENIE3,map4---map4
pdgfra,wfdc2,0.026889929707156524,luma,GENIE3,pdgfra---pdgfra
nr2f1,dll1,0.026803604279116544,luma,GENIE3,nr2f1---nr2f1
mapk14,nf2,0.02676990258137335,luma,GENIE3,mapk14---mapk14
map4,dab2,0.026739038517987517,luma,GENIE3,map4---map4
smad2,hdac9,0.02673896050864477,luma,GENIE3,smad2---smad2
asxl2,maml1,0.026728898521169334,luma,GENIE3,asxl2---asxl2
thsd7a,mmp16,0.026712694971438234,luma,GENIE3,thsd7a---thsd7a
pdgfra,cyp11a1,0.026689708919733712,luma,GENIE3,pdgfra---pdgfra
map4,eif4e,0.026678790806161444,luma,GENIE3,map4---map4
prkg1,numbl,0.02667684213340374,luma,GENIE3,prkg1---prkg1
map2k2,casp8,0.026666827733944024,luma,GENIE3,map2k2---map2k2
tbl1xr1,kdm6a,0.026638134762763766,luma,GENIE3,tbl1xr1---tbl1xr1
akr1c2,acvrl1,0.026547857275487637,luma,GENIE3,akr1c2---akr1c2
hsd17b6,itgav,0.02652482502849147,luma,GENIE3,hsd17b6---hsd17b6
mecom,dll4,0.026512395836185153,luma,GENIE3,mecom---mecom
fgf1,stmn2,0.02645660333444259,luma,GENIE3,fgf1---fgf1
hsd17b4,rps6kb2,0.02644102184127531,luma,GENIE3,hsd17b4---hsd17b4
map3k1,serpini1,0.02640216661872185,luma,GENIE3,map3k1---map3k1
pdgfra,acvrl1,0.026324516871087722,luma,GENIE3,pdgfra---pdgfra
map2k2,syne1,0.026313781206876857,luma,GENIE3,map2k2---map2k2
spen,maml1,0.026265245524332702,luma,GENIE3,spen---spen
itgav,col12a1,0.026217498052504173,luma,GENIE3,itgav---itgav
tnk2,hsd17b3,0.02620400611726954,luma,GENIE3,tnk2---tnk2
maml3,pdgfa,0.026190775132394543,luma,GENIE3,maml3---maml3
ptprm,itgav,0.026185275118038146,luma,GENIE3,ptprm---ptprm
igf1,psen2,0.026105725808220542,luma,GENIE3,igf1---igf1
spry2,mapk8,0.02609343533211508,luma,GENIE3,spry2---spry2
mapk14,smad7,0.026073998298269938,luma,GENIE3,mapk14---mapk14
mmp14,stat5a,0.02606516876393656,luma,GENIE3,mmp14---mmp14
stat3,eif5a2,0.026052555284355343,luma,GENIE3,stat3---stat3
acvrl1,mmp3,0.025982083709448878,luma,GENIE3,acvrl1---acvrl1
jak1,arid1a,0.025960451435283947,luma,GENIE3,jak1---jak1
mmp19,hsd3b1,0.025929784304425288,luma,GENIE3,mmp19---mmp19
hsd17b6,acvr1,0.02592233918118507,luma,GENIE3,hsd17b6---hsd17b6
arid1a,kdm6a,0.025886213790659893,luma,GENIE3,arid1a---arid1a
kmt2d,thsd7a,0.025873817787963833,luma,GENIE3,kmt2d---kmt2d
inha,mmp25,0.025869234034370192,luma,GENIE3,inha---inha
zfp36l1,acvr1,0.025866889933329383,luma,GENIE3,zfp36l1---zfp36l1
cdkn1b,hsd17b7,0.02585675747665827,luma,GENIE3,cdkn1b---cdkn1b
arid1a,smad1,0.025810153270405124,luma,GENIE3,arid1a---arid1a
ctcf,kdm3a,0.025808769378989217,luma,GENIE3,ctcf---ctcf
ryr2,mapk4,0.02577256234811467,luma,GENIE3,ryr2---ryr2
ackr3,sox9,0.025767174082695393,luma,GENIE3,ackr3---ackr3
spry2,acvrl1,0.025666082119806206,luma,GENIE3,spry2---spry2
tsc2,eif4e,0.02564194132166518,luma,GENIE3,tsc2---tsc2
col6a3,smad7,0.025577939781356356,luma,GENIE3,col6a3---col6a3
stk11,smad2,0.025530039557664298,luma,GENIE3,stk11---stk11
shank2,sox9,0.025524249081913034,luma,GENIE3,shank2---shank2
ctcf,hsd17b7,0.025481185516932216,luma,GENIE3,ctcf---ctcf
birc6,ubr5,0.025430589658968248,luma,GENIE3,birc6---birc6
acvrl1,nr2f1,0.025428019925364313,luma,GENIE3,acvrl1---acvrl1
mmp16,thsd7a,0.025404141536905667,luma,GENIE3,mmp16---mmp16
stk11,numbl,0.025370775122463794,luma,GENIE3,stk11---stk11
dll1,nr2f1,0.025317910221988874,luma,GENIE3,dll1---dll1
jak1,birc6,0.0252924198570896,luma,GENIE3,jak1---jak1
arid2,shank2,0.02528764172622159,luma,GENIE3,arid2---arid2
mmp13,mmp14,0.025270878379102645,luma,GENIE3,mmp13---mmp13
acvrl1,akr1c2,0.02526415213150767,luma,GENIE3,acvrl1---acvrl1
jag1,runx1,0.025243044767272557,luma,GENIE3,jag1---jag1
cxcr1,nr1i2,0.025203530185536865,luma,GENIE3,cxcr1---cxcr1
ubr5,cdkn1b,0.025094743088034038,luma,GENIE3,ubr5---ubr5
acvr1,ptprd,0.0250811720577092,luma,GENIE3,acvr1---acvr1
tnk2,mapk4,0.02507608478543592,luma,GENIE3,tnk2---tnk2
smad7,col12a1,0.025072718101499546,luma,GENIE3,smad7---smad7
map2k2,bmf,0.025054765808734815,luma,GENIE3,map2k2---map2k2
gldc,dnah11,0.025048477979340476,luma,GENIE3,gldc---gldc
asxl2,setd2,0.025029367472773897,luma,GENIE3,asxl2---asxl2
cdh1,rbl2,0.025026515470597338,luma,GENIE3,cdh1---cdh1
cyp11a1,ryr2,0.024997367759696083,luma,GENIE3,cyp11a1---cyp11a1
smad1,arid1a,0.024981372552790034,luma,GENIE3,smad1---smad1
cdkn1b,spry2,0.024964963667053086,luma,GENIE3,cdkn1b---cdkn1b
eif4e,ncstn,0.02492843786772326,luma,GENIE3,eif4e---eif4e
eif5a2,casp8,0.02478943083998868,luma,GENIE3,eif5a2---eif5a2
mmp16,kmt2d,0.024787584727138275,luma,GENIE3,mmp16---mmp16
eif4e,tnk2,0.024787236054535314,luma,GENIE3,eif4e---eif4e
map2k2,stk11,0.02471604949078658,luma,GENIE3,map2k2---map2k2
apaf1,inha,0.02469613955477071,luma,GENIE3,apaf1---apaf1
acvr1,kdm3a,0.024615907712385476,luma,GENIE3,acvr1---acvr1
arid2,pbrm1,0.02456988618001788,luma,GENIE3,arid2---arid2
tbl1xr1,prkcq,0.024553120490110634,luma,GENIE3,tbl1xr1---tbl1xr1
taf1,ctbp2,0.024549345315160082,luma,GENIE3,taf1---taf1
utrn,acvr2b,0.024484803505498545,luma,GENIE3,utrn---utrn
ptprm,mmp25,0.024476712882686897,luma,GENIE3,ptprm---ptprm
ctcf,cdh1,0.024473193860472333,luma,GENIE3,ctcf---ctcf
mapk4,ryr2,0.024404807864743708,luma,GENIE3,mapk4---mapk4
igf1,bche,0.02437708923299812,luma,GENIE3,igf1---igf1
eif5a2,cyp11a1,0.02435994080183715,luma,GENIE3,eif5a2---eif5a2
igf1,akr1c4,0.02435329815573316,luma,GENIE3,igf1---igf1
cyp19a1,nr1i2,0.024340046761910455,luma,GENIE3,cyp19a1---cyp19a1
numbl,akt3,0.02433029355434812,luma,GENIE3,numbl---numbl
smad1,casp8,0.024255836062989432,luma,GENIE3,smad1---smad1
smad1,ctbp2,0.024204552833701123,luma,GENIE3,smad1---smad1
ackr3,vegfb,0.02417312009265978,luma,GENIE3,ackr3---ackr3
hsd17b4,mmp25,0.024165268350960015,luma,GENIE3,hsd17b4---hsd17b4
ncoa2,casp8,0.02413497623235289,luma,GENIE3,ncoa2---ncoa2
spry2,cdkn1b,0.024077754315115583,luma,GENIE3,spry2---spry2
rps6kb2,ugt2b15,0.024064424311021973,luma,GENIE3,rps6kb2---rps6kb2
zfp36l1,acvr2a,0.024007575495798978,luma,GENIE3,zfp36l1---zfp36l1
igf1,syne1,0.023991271589387287,luma,GENIE3,igf1---igf1
itgav,adam10,0.02395080033390963,luma,GENIE3,itgav---itgav
jak1,itgav,0.023916963878126606,luma,GENIE3,jak1---jak1
abcc1,mlst8,0.023909481418854583,luma,GENIE3,abcc1---abcc1
akap9,mmp19,0.02390766297013348,luma,GENIE3,akap9---akap9
setd2,ncor2,0.02390728122029201,luma,GENIE3,setd2---setd2
shank2,sdc4,0.023861169673414867,luma,GENIE3,shank2---shank2
map2k2,hsd17b6,0.023849324315232383,luma,GENIE3,map2k2---map2k2
map2k2,acvr2b,0.023827076903796634,luma,GENIE3,map2k2---map2k2
vegfb,tbx3,0.02382540071862817,luma,GENIE3,vegfb---vegfb
acvrl1,heyl,0.023816022963500803,luma,GENIE3,acvrl1---acvrl1
arid2,pde4dip,0.02381174530566368,luma,GENIE3,arid2---arid2
nr1i2,inha,0.02380980467311386,luma,GENIE3,nr1i2---nr1i2
hdac9,mmp16,0.023800257816959096,luma,GENIE3,hdac9---hdac9
cyp19a1,numbl,0.023782341544608017,luma,GENIE3,cyp19a1---cyp19a1
igf1,kdm3a,0.023765794051375855,luma,GENIE3,igf1---igf1
map4,foxp1,0.02374079496875217,luma,GENIE3,map4---map4
ctcf,kdm6a,0.023734634780027023,luma,GENIE3,ctcf---ctcf
ncstn,prkcq,0.023728345634029854,luma,GENIE3,ncstn---ncstn
prkg1,cxcr1,0.02370445195833234,luma,GENIE3,prkg1---prkg1
heyl,acvrl1,0.023677666673284713,luma,GENIE3,heyl---heyl
dab2,nr2f1,0.023665536491653743,luma,GENIE3,dab2---dab2
kdm6a,tbl1xr1,0.0236637577272271,luma,GENIE3,kdm6a---kdm6a
runx1,eif5a2,0.023650111783170176,luma,GENIE3,runx1---runx1
prkcq,tbl1xr1,0.023602572678807436,luma,GENIE3,prkcq---prkcq
casp8,map2k2,0.02359999165654028,luma,GENIE3,casp8---casp8
map4,pdgfa,0.023592181110430988,luma,GENIE3,map4---map4
itgav,stat3,0.02358398288700645,luma,GENIE3,itgav---itgav
ctbp2,mapk14,0.023571825657387482,luma,GENIE3,ctbp2---ctbp2
st7,serpini1,0.02356786677332513,luma,GENIE3,st7---st7
taf1,maml1,0.02355978255452449,luma,GENIE3,taf1---taf1
jak1,afdn,0.023556902679635717,luma,GENIE3,jak1---jak1
myh9,prkcq,0.023540821548749983,luma,GENIE3,myh9---myh9
ncor2,maml1,0.023531956666801093,luma,GENIE3,ncor2---ncor2
pdgfra,nr2f1,0.023520510322668383,luma,GENIE3,pdgfra---pdgfra
eif4e,tsc2,0.023490166167916462,luma,GENIE3,eif4e---eif4e
eif5a2,sf3b1,0.023489505481699684,luma,GENIE3,eif5a2---eif5a2
cyp21a2,hsd17b4,0.02348817938264721,luma,GENIE3,cyp21a2---cyp21a2
cdkn1b,igf1,0.023470688984606317,luma,GENIE3,cdkn1b---cdkn1b
stk11,acvr2b,0.02345539946686206,luma,GENIE3,stk11---stk11
ptprm,col12a1,0.023448971937587392,luma,GENIE3,ptprm---ptprm
spen,herc2,0.023446049633939554,luma,GENIE3,spen---spen
setd2,ncor1,0.023426253868997358,luma,GENIE3,setd2---setd2
ctbp2,arid1a,0.023404941887768475,luma,GENIE3,ctbp2---ctbp2
zfp36l1,erbb4,0.023376873961773504,luma,GENIE3,zfp36l1---zfp36l1
arid1b,mapk4,0.023345698844129615,luma,GENIE3,arid1b---arid1b
ubr5,afdn,0.023340264182719905,luma,GENIE3,ubr5---ubr5
smad7,maml3,0.023325282327804224,luma,GENIE3,smad7---smad7
utrn,akap9,0.02332057709005239,luma,GENIE3,utrn---utrn
thsd7a,kmt2d,0.023305516888902728,luma,GENIE3,thsd7a---thsd7a
acvr1,syne1,0.023284328690575964,luma,GENIE3,acvr1---acvr1
mmp3,igf1,0.02325219446522369,luma,GENIE3,mmp3---mmp3
arid5b,pik3r1,0.02323896065640855,luma,GENIE3,arid5b---arid5b
sik1,mapk4,0.023215669959891674,luma,GENIE3,sik1---sik1
src,smarcd1,0.02317296097390077,luma,GENIE3,src---src
abcc1,taf1,0.023156052959164005,luma,GENIE3,abcc1---abcc1
abcc1,palb2,0.0230995802146262,luma,GENIE3,abcc1---abcc1
kdm3a,ctcf,0.023091600198114667,luma,GENIE3,kdm3a---kdm3a
setd2,tnk2,0.023091521075358806,luma,GENIE3,setd2---setd2
pik3r1,cacna2d3,0.023058086278053044,luma,GENIE3,pik3r1---pik3r1
mmp24,map3k5,0.023041872122982497,luma,GENIE3,mmp24---mmp24
cxcr1,kmt2d,0.022938498942862054,luma,GENIE3,cxcr1---cxcr1
stat3,adam10,0.022913615422462563,luma,GENIE3,stat3---stat3
syne1,mmp27,0.02290089264188778,luma,GENIE3,syne1---syne1
ncor2,runx1,0.02285685180930324,luma,GENIE3,ncor2---ncor2
mmp3,col6a3,0.022813051816027365,luma,GENIE3,mmp3---mmp3
smad7,foxp1,0.022811927489664742,luma,GENIE3,smad7---smad7
afdn,fbxw7,0.022801438294923832,luma,GENIE3,afdn---afdn
smad2,cyp19a1,0.022800162650511695,luma,GENIE3,smad2---smad2
smarcd1,asxl2,0.02279938613685145,luma,GENIE3,smarcd1---smarcd1
akr1c2,sik2,0.022796289239808594,luma,GENIE3,akr1c2---akr1c2
kdm6a,adam10,0.02277650927762553,luma,GENIE3,kdm6a---kdm6a
eif4e,itgav,0.022775660325487973,luma,GENIE3,eif4e---eif4e
rbl2,jak1,0.022730863371162726,luma,GENIE3,rbl2---rbl2
itgav,acvr2b,0.022717228846898623,luma,GENIE3,itgav---itgav
nr2f1,acvrl1,0.02270623639540817,luma,GENIE3,nr2f1---nr2f1
fn1,syne1,0.022692391659865342,luma,GENIE3,fn1---fn1
col12a1,smad7,0.022683477569949165,luma,GENIE3,col12a1---col12a1
palb2,abcc1,0.02267611295168109,luma,GENIE3,palb2---palb2
dll1,gldc,0.022639221223738334,luma,GENIE3,dll1---dll1
map3k1,hsd17b14,0.022623031484055253,luma,GENIE3,map3k1---map3k1
ncstn,hsd17b7,0.022607423938413976,luma,GENIE3,ncstn---ncstn
acvr1,cdkn1b,0.022579218994483834,luma,GENIE3,acvr1---acvr1
mapk14,adam10,0.02257698150687854,luma,GENIE3,mapk14---mapk14
myc,foxp1,0.02256101896214501,luma,GENIE3,myc---myc
myc,pik3r1,0.022553046912142976,luma,GENIE3,myc---myc
smad7,fbxw7,0.02252530066240318,luma,GENIE3,smad7---smad7
cyp19a1,smad2,0.022466298422669593,luma,GENIE3,cyp19a1---cyp19a1
jak1,chd1,0.02243338214696643,luma,GENIE3,jak1---jak1
hsd17b4,cyp21a2,0.022432698791217225,luma,GENIE3,hsd17b4---hsd17b4
chd1,apaf1,0.02237458422482658,luma,GENIE3,chd1---chd1
pik3r1,mmp24,0.022350518909332942,luma,GENIE3,pik3r1---pik3r1
hsd17b14,large1,0.02232376106263548,luma,GENIE3,hsd17b14---hsd17b14
ubr5,hsd17b7,0.022298844308009717,luma,GENIE3,ubr5---ubr5
cyp19a1,cxcr1,0.02227428533847612,luma,GENIE3,cyp19a1---cyp19a1
hsd3b1,utrn,0.022255430477984985,luma,GENIE3,hsd3b1---hsd3b1
maml1,src,0.022243007161839436,luma,GENIE3,maml1---maml1
stmn2,hsd17b6,0.0222391439919594,luma,GENIE3,stmn2---stmn2
mtor,myh9,0.02223121400114567,luma,GENIE3,mtor---mtor
hdac9,prkg1,0.022198310004199914,luma,GENIE3,hdac9---hdac9
pdgfa,fbxw7,0.022172902167780173,luma,GENIE3,pdgfa---pdgfa
mmp13,fgf1,0.022100467556270972,luma,GENIE3,mmp13---mmp13
taf1,ncor1,0.022080906502195827,luma,GENIE3,taf1---taf1
adam10,casp8,0.022049472228834268,luma,GENIE3,adam10---adam10
acvr2b,map4,0.021953988768561448,luma,GENIE3,acvr2b---acvr2b
fn1,tgfbr3,0.0219450023133845,luma,GENIE3,fn1---fn1
hsd17b7,zfp36l1,0.02192542498229067,luma,GENIE3,hsd17b7---hsd17b7
eif4e,akt1s1,0.021909493118525754,luma,GENIE3,eif4e---eif4e
sf3b1,eif4e,0.021900739183510945,luma,GENIE3,sf3b1---sf3b1
map2k2,map4,0.021898670444045993,luma,GENIE3,map2k2---map2k2
casp8,jak1,0.021867530874983478,luma,GENIE3,casp8---casp8
thsd7a,prkg1,0.02185459055521859,luma,GENIE3,thsd7a---thsd7a
rbl2,cdh1,0.021844789442266574,luma,GENIE3,rbl2---rbl2
akt1s1,stat3,0.021840073173881546,luma,GENIE3,akt1s1---akt1s1
mmp3,spry2,0.02182803998026131,luma,GENIE3,mmp3---mmp3
mmp13,col6a3,0.02181238165320071,luma,GENIE3,mmp13---mmp13
jak1,eif4e,0.021798346517717383,luma,GENIE3,jak1---jak1
acvr1,col6a3,0.021746646030065618,luma,GENIE3,acvr1---acvr1
hsd17b4,notch2,0.02171035453506669,luma,GENIE3,hsd17b4---hsd17b4
jak1,akt1s1,0.021704622129421793,luma,GENIE3,jak1---jak1
rad50,ryr2,0.021668530172181896,luma,GENIE3,rad50---rad50
cyp21a2,dnah11,0.02165949348165828,luma,GENIE3,cyp21a2---cyp21a2
map3k5,hey1,0.021649535213563605,luma,GENIE3,map3k5---map3k5
hdac9,dph1,0.021637711715079815,luma,GENIE3,hdac9---hdac9
maml1,ncor1,0.021626281809166082,luma,GENIE3,maml1---maml1
arid1a,akt1s1,0.021622635022535915,luma,GENIE3,arid1a---arid1a
cdh1,wwox,0.02162026341798698,luma,GENIE3,cdh1---cdh1
eif4e,arid1a,0.02160650001307487,luma,GENIE3,eif4e---eif4e
kdm6a,afdn,0.02158047690286911,luma,GENIE3,kdm6a---kdm6a
numbl,stk11,0.02156440006598427,luma,GENIE3,numbl---numbl
eif4e,map4,0.02154720365457147,luma,GENIE3,eif4e---eif4e
stk11,stat5a,0.021536493339534557,luma,GENIE3,stk11---stk11
sdc4,csf1r,0.02147952535391314,luma,GENIE3,sdc4---sdc4
mapk14,myc,0.02146410365860956,luma,GENIE3,mapk14---mapk14
cyp19a1,mmp16,0.021450655130644307,luma,GENIE3,cyp19a1---cyp19a1
spry2,wwox,0.021390258086330795,luma,GENIE3,spry2---spry2
abcc1,ncor1,0.021374346594740037,luma,GENIE3,abcc1---abcc1
zfp36l1,itgb3,0.021301912606946003,luma,GENIE3,zfp36l1---zfp36l1
tbl1xr1,akt1s1,0.021294916508701595,luma,GENIE3,tbl1xr1---tbl1xr1
ncor1,setd2,0.021291283643843487,luma,GENIE3,ncor1---ncor1
hsd17b6,mmp14,0.021282412849204378,luma,GENIE3,hsd17b6---hsd17b6
maml3,fbxw7,0.021276293574163233,luma,GENIE3,maml3---maml3
stat3,arid1a,0.021271741886234097,luma,GENIE3,stat3---stat3
myc,ncstn,0.02126148686437553,luma,GENIE3,myc---myc
zfp36l1,arid5b,0.02125696755532208,luma,GENIE3,zfp36l1---zfp36l1
nfkb1,tgfbr3,0.02120441050496201,luma,GENIE3,nfkb1---nfkb1
smad2,cxcr1,0.021182259320639454,luma,GENIE3,smad2---smad2
cdkn1b,acvr1,0.021148794423667995,luma,GENIE3,cdkn1b---cdkn1b
eif5a2,runx1,0.021123010223238457,luma,GENIE3,eif5a2---eif5a2
pdgfa,tbl1xr1,0.021117037543464803,luma,GENIE3,pdgfa---pdgfa
spen,dll1,0.02110932748170061,luma,GENIE3,spen---spen
prkg1,cyp19a1,0.02110817614844753,luma,GENIE3,prkg1---prkg1
mmp16,prkg1,0.021093116254019273,luma,GENIE3,mmp16---mmp16
igf1,acvrl1,0.02106752527552113,luma,GENIE3,igf1---igf1
acvr1,ackr3,0.021059557090506813,luma,GENIE3,acvr1---acvr1
thsd7a,smad2,0.02103519581097688,luma,GENIE3,thsd7a---thsd7a
eif4e,sf3b1,0.021024604158248066,luma,GENIE3,eif4e---eif4e
or6a2,ctnna3,0.020994706966027725,luma,GENIE3,or6a2---or6a2
acvr2a,mmp3,0.020973290272902144,luma,GENIE3,acvr2a---acvr2a
ptprm,runx1,0.020957056660668615,luma,GENIE3,ptprm---ptprm
syne1,ackr3,0.020954220668029214,luma,GENIE3,syne1---syne1
ncstn,dlec1,0.02095107829164777,luma,GENIE3,ncstn---ncstn
palb2,ryr2,0.02092726845770304,luma,GENIE3,palb2---palb2
tgfbr3,gldc,0.02091494345016307,luma,GENIE3,tgfbr3---tgfbr3
adam10,mapk14,0.020911462944168683,luma,GENIE3,adam10---adam10
numbl,abcb11,0.020893787248209072,luma,GENIE3,numbl---numbl
smad2,mmp16,0.020857444982313508,luma,GENIE3,smad2---smad2
csf1r,cacna2d3,0.02085148731905004,luma,GENIE3,csf1r---csf1r
mmp11,ptprd,0.02084707457452062,luma,GENIE3,mmp11---mmp11
mmp11,myh9,0.020845121248796374,luma,GENIE3,mmp11---mmp11
mmp19,taf1,0.020786462260901008,luma,GENIE3,mmp19---mmp19
smarcd1,src,0.020741555860705294,luma,GENIE3,smarcd1---smarcd1
smarcd1,mmp19,0.020685253968029574,luma,GENIE3,smarcd1---smarcd1
ncstn,cyp2c8,0.020671918174463268,luma,GENIE3,ncstn---ncstn
rbl2,adam10,0.02063733879269308,luma,GENIE3,rbl2---rbl2
ncoa2,myc,0.020624475801866472,luma,GENIE3,ncoa2---ncoa2
mapk3,abcc1,0.020608196562873594,luma,GENIE3,mapk3---mapk3
pms2,st7,0.020579839948936814,luma,GENIE3,pms2---pms2
map4,csf1r,0.020565442427313105,luma,GENIE3,map4---map4
akap9,hsd3b1,0.020521655283218157,luma,GENIE3,akap9---akap9
mapk14,fn1,0.020485477254450116,luma,GENIE3,mapk14---mapk14
map2k2,sf3b1,0.020481524801969533,luma,GENIE3,map2k2---map2k2
kdm3a,acvr2a,0.020480919178787485,luma,GENIE3,kdm3a---kdm3a
eif4e,acvr1,0.020469841240470237,luma,GENIE3,eif4e---eif4e
mmp24,kdr,0.020456699289086964,luma,GENIE3,mmp24---mmp24
taf1,mmp19,0.020432280281922836,luma,GENIE3,taf1---taf1
hey1,kdr,0.020425374536661278,luma,GENIE3,hey1---hey1
map2k4,hsd17b7,0.02042038462166975,luma,GENIE3,map2k4---map2k4
stat3,foxp1,0.02041811970441263,luma,GENIE3,stat3---stat3
asxl2,syne1,0.020397849481497247,luma,GENIE3,asxl2---asxl2
smad7,ctcf,0.02039176702418686,luma,GENIE3,smad7---smad7
casp8,runx1,0.020380471662971116,luma,GENIE3,casp8---casp8
sf3b1,akt1s1,0.020377552734165996,luma,GENIE3,sf3b1---sf3b1
jak1,ctbp2,0.020376800844445313,luma,GENIE3,jak1---jak1
dab2,heyl,0.02037070662497035,luma,GENIE3,dab2---dab2
maml1,akap9,0.020326997361232682,luma,GENIE3,maml1---maml1
itgav,itgb3,0.02032598935232405,luma,GENIE3,itgav---itgav
tbx3,notch2,0.020325985988057207,luma,GENIE3,tbx3---tbx3
adam10,map4,0.020303182676753385,luma,GENIE3,adam10---adam10
acvr2a,ackr3,0.02029767815093468,luma,GENIE3,acvr2a---acvr2a
serpini1,runx1,0.020295823827100785,luma,GENIE3,serpini1---serpini1
asxl2,apaf1,0.020283512192304398,luma,GENIE3,asxl2---asxl2
